FIPStxt,State,Area_Name,Attribute,Value
1045,AL,Dale County,R_BIRTH_2023,13.9
1045,AL,Dale County,R_DEATH_2021,14.2
1045,AL,Dale County,R_DEATH_2022,14.3
1045,AL,Dale County,R_DEATH_2023,12.5
1045,AL,Dale County,R_NATURAL_CHG_2021,-0.5
1045,AL,Dale County,R_NATURAL_CHG_2022,-0.4
1045,AL,Dale County,R_NATURAL_CHG_2023,1.4
1045,AL,Dale County,R_INTERNATIONAL_MIG_2021,0.2
1045,AL,Dale County,R_INTERNATIONAL_MIG_2022,0.6
1045,AL,Dale County,R_INTERNATIONAL_MIG_2023,1.0
1045,AL,Dale County,R_DOMESTIC_MIG_2021,2.4
1045,AL,Dale County,R_DOMESTIC_MIG_2022,2.2
1045,AL,Dale County,R_DOMESTIC_MIG_2023,5.2
1045,AL,Dale County,R_NET_MIG_2021,2.6
1045,AL,Dale County,R_NET_MIG_2022,2.8
1045,AL,Dale County,R_NET_MIG_2023,6.2
1047,AL,Dallas County,Rural_Urban_Continuum_Code_2013,4.0
1047,AL,Dallas County,Rural_Urban_Continuum_Code_2023,4.0
1047,AL,Dallas County,Urban_Influence_2013,5.0
1047,AL,Dallas County,Economic_typology_2015,3.0
1047,AL,Dallas County,CENSUS_2020_POP,38462.0
1047,AL,Dallas County,ESTIMATES_BASE_2020,38458.0
1047,AL,Dallas County,POP_ESTIMATE_2020,38171.0
1047,AL,Dallas County,POP_ESTIMATE_2021,37515.0
1047,AL,Dallas County,POP_ESTIMATE_2022,36729.0
1047,AL,Dallas County,POP_ESTIMATE_2023,36165.0
1047,AL,Dallas County,N_POP_CHG_2020,-287.0
1047,AL,Dallas County,N_POP_CHG_2021,-656.0
1047,AL,Dallas County,N_POP_CHG_2022,-786.0
1047,AL,Dallas County,N_POP_CHG_2023,-564.0
1047,AL,Dallas County,BIRTHS_2020,101.0
1047,AL,Dallas County,BIRTHS_2021,437.0
1047,AL,Dallas County,BIRTHS_2022,428.0
1047,AL,Dallas County,BIRTHS_2023,428.0
1047,AL,Dallas County,DEATHS_2020,162.0
1047,AL,Dallas County,DEATHS_2021,686.0
1047,AL,Dallas County,DEATHS_2022,625.0
1047,AL,Dallas County,DEATHS_2023,572.0
1047,AL,Dallas County,NATURAL_CHG_2020,-61.0
1047,AL,Dallas County,NATURAL_CHG_2021,-249.0
1047,AL,Dallas County,NATURAL_CHG_2022,-197.0
1047,AL,Dallas County,NATURAL_CHG_2023,-144.0
1047,AL,Dallas County,INTERNATIONAL_MIG_2020,1.0
1047,AL,Dallas County,INTERNATIONAL_MIG_2021,10.0
1047,AL,Dallas County,INTERNATIONAL_MIG_2022,34.0
1047,AL,Dallas County,INTERNATIONAL_MIG_2023,37.0
1047,AL,Dallas County,DOMESTIC_MIG_2020,-202.0
1047,AL,Dallas County,DOMESTIC_MIG_2021,-417.0
1047,AL,Dallas County,DOMESTIC_MIG_2022,-635.0
1047,AL,Dallas County,DOMESTIC_MIG_2023,-458.0
1047,AL,Dallas County,NET_MIG_2020,-201.0
1047,AL,Dallas County,NET_MIG_2021,-407.0
1047,AL,Dallas County,NET_MIG_2022,-601.0
1047,AL,Dallas County,NET_MIG_2023,-421.0
1047,AL,Dallas County,RESIDUAL_2020,-25.0
1047,AL,Dallas County,RESIDUAL_2021,0.0
1047,AL,Dallas County,RESIDUAL_2022,12.0
1047,AL,Dallas County,RESIDUAL_2023,1.0
1047,AL,Dallas County,GQ_ESTIMATES_BASE_2020,476.0
1047,AL,Dallas County,GQ_ESTIMATES_2020,476.0
1047,AL,Dallas County,GQ_ESTIMATES_2021,476.0
1047,AL,Dallas County,GQ_ESTIMATES_2022,476.0
1047,AL,Dallas County,GQ_ESTIMATES_2023,476.0
1047,AL,Dallas County,R_BIRTH_2021,11.5
1047,AL,Dallas County,R_BIRTH_2022,11.5
1047,AL,Dallas County,R_BIRTH_2023,11.7
1047,AL,Dallas County,R_DEATH_2021,18.1
1047,AL,Dallas County,R_DEATH_2022,16.8
1047,AL,Dallas County,R_DEATH_2023,15.7
1047,AL,Dallas County,R_NATURAL_CHG_2021,-6.6
1047,AL,Dallas County,R_NATURAL_CHG_2022,-5.3
1047,AL,Dallas County,R_NATURAL_CHG_2023,-4.0
1047,AL,Dallas County,R_INTERNATIONAL_MIG_2021,0.3
1047,AL,Dallas County,R_INTERNATIONAL_MIG_2022,0.9
1047,AL,Dallas County,R_INTERNATIONAL_MIG_2023,1.0
1047,AL,Dallas County,R_DOMESTIC_MIG_2021,-11.0
1047,AL,Dallas County,R_DOMESTIC_MIG_2022,-17.1
1047,AL,Dallas County,R_DOMESTIC_MIG_2023,-12.6
1047,AL,Dallas County,R_NET_MIG_2021,-10.8
1047,AL,Dallas County,R_NET_MIG_2022,-16.2
1047,AL,Dallas County,R_NET_MIG_2023,-11.6
1049,AL,DeKalb County,Rural_Urban_Continuum_Code_2013,6.0
1049,AL,DeKalb County,Rural_Urban_Continuum_Code_2023,6.0
1049,AL,DeKalb County,Urban_Influence_2013,6.0
1049,AL,DeKalb County,Economic_typology_2015,3.0
1049,AL,DeKalb County,CENSUS_2020_POP,71608.0
1049,AL,DeKalb County,ESTIMATES_BASE_2020,71617.0
1049,AL,DeKalb County,POP_ESTIMATE_2020,71659.0
1049,AL,DeKalb County,POP_ESTIMATE_2021,71912.0
1049,AL,DeKalb County,POP_ESTIMATE_2022,72082.0
1049,AL,DeKalb County,POP_ESTIMATE_2023,72569.0
1049,AL,DeKalb County,N_POP_CHG_2020,42.0
1049,AL,DeKalb County,N_POP_CHG_2021,253.0
1049,AL,DeKalb County,N_POP_CHG_2022,170.0
1049,AL,DeKalb County,N_POP_CHG_2023,487.0
1049,AL,DeKalb County,BIRTHS_2020,188.0
1049,AL,DeKalb County,BIRTHS_2021,828.0
1049,AL,DeKalb County,BIRTHS_2022,834.0
1049,AL,DeKalb County,BIRTHS_2023,835.0
1049,AL,DeKalb County,DEATHS_2020,222.0
1049,AL,DeKalb County,DEATHS_2021,1071.0
1049,AL,DeKalb County,DEATHS_2022,1063.0
1049,AL,DeKalb County,DEATHS_2023,945.0
1049,AL,DeKalb County,NATURAL_CHG_2020,-34.0
1049,AL,DeKalb County,NATURAL_CHG_2021,-243.0
1049,AL,DeKalb County,NATURAL_CHG_2022,-229.0
1049,AL,DeKalb County,NATURAL_CHG_2023,-110.0
1049,AL,DeKalb County,INTERNATIONAL_MIG_2020,4.0
1049,AL,DeKalb County,INTERNATIONAL_MIG_2021,35.0
1049,AL,DeKalb County,INTERNATIONAL_MIG_2022,71.0
1049,AL,DeKalb County,INTERNATIONAL_MIG_2023,100.0
1049,AL,DeKalb County,DOMESTIC_MIG_2020,48.0
1049,AL,DeKalb County,DOMESTIC_MIG_2021,422.0
1049,AL,DeKalb County,DOMESTIC_MIG_2022,363.0
1049,AL,DeKalb County,DOMESTIC_MIG_2023,495.0
1049,AL,DeKalb County,NET_MIG_2020,52.0
1049,AL,DeKalb County,NET_MIG_2021,457.0
1049,AL,DeKalb County,NET_MIG_2022,434.0
1049,AL,DeKalb County,NET_MIG_2023,595.0
1049,AL,DeKalb County,RESIDUAL_2020,24.0
1049,AL,DeKalb County,RESIDUAL_2021,39.0
1049,AL,DeKalb County,RESIDUAL_2022,-35.0
1049,AL,DeKalb County,RESIDUAL_2023,2.0
1049,AL,DeKalb County,GQ_ESTIMATES_BASE_2020,848.0
1049,AL,DeKalb County,GQ_ESTIMATES_2020,848.0
1049,AL,DeKalb County,GQ_ESTIMATES_2021,848.0
1049,AL,DeKalb County,GQ_ESTIMATES_2022,848.0
1049,AL,DeKalb County,GQ_ESTIMATES_2023,848.0
1049,AL,DeKalb County,R_BIRTH_2021,11.5
1049,AL,DeKalb County,R_BIRTH_2022,11.6
1049,AL,DeKalb County,R_BIRTH_2023,11.5
1049,AL,DeKalb County,R_DEATH_2021,14.9
1049,AL,DeKalb County,R_DEATH_2022,14.8
1049,AL,DeKalb County,R_DEATH_2023,13.1
1049,AL,DeKalb County,R_NATURAL_CHG_2021,-3.4
1049,AL,DeKalb County,R_NATURAL_CHG_2022,-3.2
1049,AL,DeKalb County,R_NATURAL_CHG_2023,-1.5
1049,AL,DeKalb County,R_INTERNATIONAL_MIG_2021,0.5
1049,AL,DeKalb County,R_INTERNATIONAL_MIG_2022,1.0
1049,AL,DeKalb County,R_INTERNATIONAL_MIG_2023,1.4
1049,AL,DeKalb County,R_DOMESTIC_MIG_2021,5.9
1049,AL,DeKalb County,R_DOMESTIC_MIG_2022,5.0
1049,AL,DeKalb County,R_DOMESTIC_MIG_2023,6.8
1049,AL,DeKalb County,R_NET_MIG_2021,6.4
1049,AL,DeKalb County,R_NET_MIG_2022,6.0
1049,AL,DeKalb County,R_NET_MIG_2023,8.2
1051,AL,Elmore County,Rural_Urban_Continuum_Code_2013,2.0
1051,AL,Elmore County,Rural_Urban_Continuum_Code_2023,2.0
1051,AL,Elmore County,Urban_Influence_2013,2.0
1051,AL,Elmore County,Economic_typology_2015,0.0
1051,AL,Elmore County,CENSUS_2020_POP,87977.0
1051,AL,Elmore County,ESTIMATES_BASE_2020,87980.0
1051,AL,Elmore County,POP_ESTIMATE_2020,87861.0
1051,AL,Elmore County,POP_ESTIMATE_2021,88789.0
1051,AL,Elmore County,POP_ESTIMATE_2022,89600.0
1051,AL,Elmore County,POP_ESTIMATE_2023,90441.0
1051,AL,Elmore County,N_POP_CHG_2020,-119.0
1051,AL,Elmore County,N_POP_CHG_2021,928.0
1051,AL,Elmore County,N_POP_CHG_2022,811.0
1051,AL,Elmore County,N_POP_CHG_2023,841.0
1051,AL,Elmore County,BIRTHS_2020,213.0
1051,AL,Elmore County,BIRTHS_2021,914.0
1051,AL,Elmore County,BIRTHS_2022,931.0
1051,AL,Elmore County,BIRTHS_2023,935.0
1051,AL,Elmore County,DEATHS_2020,245.0
1051,AL,Elmore County,DEATHS_2021,1070.0
1051,AL,Elmore County,DEATHS_2022,1051.0
1051,AL,Elmore County,DEATHS_2023,942.0
1051,AL,Elmore County,NATURAL_CHG_2020,-32.0
1051,AL,Elmore County,NATURAL_CHG_2021,-156.0
1051,AL,Elmore County,NATURAL_CHG_2022,-120.0
1051,AL,Elmore County,NATURAL_CHG_2023,-7.0
1051,AL,Elmore County,INTERNATIONAL_MIG_2020,0.0
1051,AL,Elmore County,INTERNATIONAL_MIG_2021,16.0
1051,AL,Elmore County,INTERNATIONAL_MIG_2022,21.0
1051,AL,Elmore County,INTERNATIONAL_MIG_2023,29.0
1051,AL,Elmore County,DOMESTIC_MIG_2020,-84.0
1051,AL,Elmore County,DOMESTIC_MIG_2021,1055.0
1051,AL,Elmore County,DOMESTIC_MIG_2022,915.0
1051,AL,Elmore County,DOMESTIC_MIG_2023,822.0
1051,AL,Elmore County,NET_MIG_2020,-84.0
1051,AL,Elmore County,NET_MIG_2021,1071.0
1051,AL,Elmore County,NET_MIG_2022,936.0
1051,AL,Elmore County,NET_MIG_2023,851.0
1051,AL,Elmore County,RESIDUAL_2020,-3.0
1051,AL,Elmore County,RESIDUAL_2021,13.0
1051,AL,Elmore County,RESIDUAL_2022,-5.0
1051,AL,Elmore County,RESIDUAL_2023,-3.0
1051,AL,Elmore County,GQ_ESTIMATES_BASE_2020,5795.0
1051,AL,Elmore County,GQ_ESTIMATES_2020,5530.0
1051,AL,Elmore County,GQ_ESTIMATES_2021,5293.0
1051,AL,Elmore County,GQ_ESTIMATES_2022,5592.0
1051,AL,Elmore County,GQ_ESTIMATES_2023,5429.0
1051,AL,Elmore County,R_BIRTH_2021,10.3
1051,AL,Elmore County,R_BIRTH_2022,10.4
1051,AL,Elmore County,R_BIRTH_2023,10.4
1051,AL,Elmore County,R_DEATH_2021,12.1
1051,AL,Elmore County,R_DEATH_2022,11.8
1051,AL,Elmore County,R_DEATH_2023,10.5
1051,AL,Elmore County,R_NATURAL_CHG_2021,-1.8
1051,AL,Elmore County,R_NATURAL_CHG_2022,-1.3
1051,AL,Elmore County,R_NATURAL_CHG_2023,-0.1
1051,AL,Elmore County,R_INTERNATIONAL_MIG_2021,0.2
1051,AL,Elmore County,R_INTERNATIONAL_MIG_2022,0.2
1051,AL,Elmore County,R_INTERNATIONAL_MIG_2023,0.3
1051,AL,Elmore County,R_DOMESTIC_MIG_2021,11.9
1051,AL,Elmore County,R_DOMESTIC_MIG_2022,10.3
1051,AL,Elmore County,R_DOMESTIC_MIG_2023,9.1
1051,AL,Elmore County,R_NET_MIG_2021,12.1
1051,AL,Elmore County,R_NET_MIG_2022,10.5
1051,AL,Elmore County,R_NET_MIG_2023,9.5
1053,AL,Escambia County,Rural_Urban_Continuum_Code_2013,6.0
1053,AL,Escambia County,Rural_Urban_Continuum_Code_2023,6.0
1053,AL,Escambia County,Urban_Influence_2013,6.0
1053,AL,Escambia County,Economic_typology_2015,0.0
1053,AL,Escambia County,CENSUS_2020_POP,36757.0
1053,AL,Escambia County,ESTIMATES_BASE_2020,36768.0
1053,AL,Escambia County,POP_ESTIMATE_2020,36685.0
1053,AL,Escambia County,POP_ESTIMATE_2021,36660.0
1053,AL,Escambia County,POP_ESTIMATE_2022,36636.0
1053,AL,Escambia County,POP_ESTIMATE_2023,36558.0
1053,AL,Escambia County,N_POP_CHG_2020,-83.0
1053,AL,Escambia County,N_POP_CHG_2021,-25.0
1053,AL,Escambia County,N_POP_CHG_2022,-24.0
1053,AL,Escambia County,N_POP_CHG_2023,-78.0
1053,AL,Escambia County,BIRTHS_2020,93.0
1053,AL,Escambia County,BIRTHS_2021,441.0
1053,AL,Escambia County,BIRTHS_2022,420.0
1053,AL,Escambia County,BIRTHS_2023,428.0
1053,AL,Escambia County,DEATHS_2020,132.0
1053,AL,Escambia County,DEATHS_2021,659.0
1053,AL,Escambia County,DEATHS_2022,644.0
1053,AL,Escambia County,DEATHS_2023,582.0
1053,AL,Escambia County,NATURAL_CHG_2020,-39.0
1053,AL,Escambia County,NATURAL_CHG_2021,-218.0
1053,AL,Escambia County,NATURAL_CHG_2022,-224.0
1053,AL,Escambia County,NATURAL_CHG_2023,-154.0
1053,AL,Escambia County,INTERNATIONAL_MIG_2020,0.0
1053,AL,Escambia County,INTERNATIONAL_MIG_2021,0.0
1053,AL,Escambia County,INTERNATIONAL_MIG_2022,1.0
1053,AL,Escambia County,INTERNATIONAL_MIG_2023,2.0
1053,AL,Escambia County,DOMESTIC_MIG_2020,-49.0
1053,AL,Escambia County,DOMESTIC_MIG_2021,171.0
1053,AL,Escambia County,DOMESTIC_MIG_2022,207.0
1053,AL,Escambia County,DOMESTIC_MIG_2023,74.0
1053,AL,Escambia County,NET_MIG_2020,-49.0
1053,AL,Escambia County,NET_MIG_2021,171.0
1053,AL,Escambia County,NET_MIG_2022,208.0
1053,AL,Escambia County,NET_MIG_2023,76.0
1053,AL,Escambia County,RESIDUAL_2020,5.0
1053,AL,Escambia County,RESIDUAL_2021,22.0
1053,AL,Escambia County,RESIDUAL_2022,-8.0
1053,AL,Escambia County,RESIDUAL_2023,0.0
1053,AL,Escambia County,GQ_ESTIMATES_BASE_2020,2067.0
1053,AL,Escambia County,GQ_ESTIMATES_2020,2067.0
1053,AL,Escambia County,GQ_ESTIMATES_2021,2067.0
1053,AL,Escambia County,GQ_ESTIMATES_2022,2067.0
1053,AL,Escambia County,GQ_ESTIMATES_2023,2067.0
1053,AL,Escambia County,R_BIRTH_2021,12.0
1053,AL,Escambia County,R_BIRTH_2022,11.5
1053,AL,Escambia County,R_BIRTH_2023,11.7
1053,AL,Escambia County,R_DEATH_2021,18.0
1053,AL,Escambia County,R_DEATH_2022,17.6
1053,AL,Escambia County,R_DEATH_2023,15.9
1053,AL,Escambia County,R_NATURAL_CHG_2021,-5.9
1053,AL,Escambia County,R_NATURAL_CHG_2022,-6.1
1053,AL,Escambia County,R_NATURAL_CHG_2023,-4.2
1053,AL,Escambia County,R_INTERNATIONAL_MIG_2021,0.0
1053,AL,Escambia County,R_INTERNATIONAL_MIG_2022,0.0
1053,AL,Escambia County,R_INTERNATIONAL_MIG_2023,0.1
1053,AL,Escambia County,R_DOMESTIC_MIG_2021,4.7
1053,AL,Escambia County,R_DOMESTIC_MIG_2022,5.6
1053,AL,Escambia County,R_DOMESTIC_MIG_2023,2.0
1053,AL,Escambia County,R_NET_MIG_2021,4.7
1053,AL,Escambia County,R_NET_MIG_2022,5.7
1053,AL,Escambia County,R_NET_MIG_2023,2.1
1055,AL,Etowah County,Rural_Urban_Continuum_Code_2013,3.0
1055,AL,Etowah County,Rural_Urban_Continuum_Code_2023,3.0
1055,AL,Etowah County,Urban_Influence_2013,2.0
1055,AL,Etowah County,Economic_typology_2015,0.0
1055,AL,Etowah County,CENSUS_2020_POP,103436.0
1055,AL,Etowah County,ESTIMATES_BASE_2020,103434.0
1055,AL,Etowah County,POP_ESTIMATE_2020,103453.0
1055,AL,Etowah County,POP_ESTIMATE_2021,103010.0
1055,AL,Etowah County,POP_ESTIMATE_2022,102903.0
1055,AL,Etowah County,POP_ESTIMATE_2023,103241.0
1055,AL,Etowah County,N_POP_CHG_2020,19.0
1055,AL,Etowah County,N_POP_CHG_2021,-443.0
1055,AL,Etowah County,N_POP_CHG_2022,-107.0
1055,AL,Etowah County,N_POP_CHG_2023,338.0
1055,AL,Etowah County,BIRTHS_2020,289.0
1055,AL,Etowah County,BIRTHS_2021,1097.0
1055,AL,Etowah County,BIRTHS_2022,1156.0
1055,AL,Etowah County,BIRTHS_2023,1170.0
1055,AL,Etowah County,DEATHS_2020,362.0
1055,AL,Etowah County,DEATHS_2021,1880.0
1055,AL,Etowah County,DEATHS_2022,1813.0
1055,AL,Etowah County,DEATHS_2023,1630.0
1055,AL,Etowah County,NATURAL_CHG_2020,-73.0
1055,AL,Etowah County,NATURAL_CHG_2021,-783.0
1055,AL,Etowah County,NATURAL_CHG_2022,-657.0
1055,AL,Etowah County,NATURAL_CHG_2023,-460.0
1055,AL,Etowah County,INTERNATIONAL_MIG_2020,0.0
1055,AL,Etowah County,INTERNATIONAL_MIG_2021,19.0
1055,AL,Etowah County,INTERNATIONAL_MIG_2022,64.0
1055,AL,Etowah County,INTERNATIONAL_MIG_2023,69.0
1055,AL,Etowah County,DOMESTIC_MIG_2020,58.0
1055,AL,Etowah County,DOMESTIC_MIG_2021,249.0
1055,AL,Etowah County,DOMESTIC_MIG_2022,522.0
1055,AL,Etowah County,DOMESTIC_MIG_2023,733.0
1055,AL,Etowah County,NET_MIG_2020,58.0
1055,AL,Etowah County,NET_MIG_2021,268.0
1055,AL,Etowah County,NET_MIG_2022,586.0
1055,AL,Etowah County,NET_MIG_2023,802.0
1055,AL,Etowah County,RESIDUAL_2020,34.0
1055,AL,Etowah County,RESIDUAL_2021,72.0
1055,AL,Etowah County,RESIDUAL_2022,-36.0
1055,AL,Etowah County,RESIDUAL_2023,-4.0
1055,AL,Etowah County,GQ_ESTIMATES_BASE_2020,1592.0
1055,AL,Etowah County,GQ_ESTIMATES_2020,1567.0
1055,AL,Etowah County,GQ_ESTIMATES_2021,1531.0
1055,AL,Etowah County,GQ_ESTIMATES_2022,1570.0
1055,AL,Etowah County,GQ_ESTIMATES_2023,1592.0
1055,AL,Etowah County,R_BIRTH_2021,10.6
1055,AL,Etowah County,R_BIRTH_2022,11.2
1055,AL,Etowah County,R_BIRTH_2023,11.4
1055,AL,Etowah County,R_DEATH_2021,18.2
1055,AL,Etowah County,R_DEATH_2022,17.6
1055,AL,Etowah County,R_DEATH_2023,15.8
1055,AL,Etowah County,R_NATURAL_CHG_2021,-7.6
1055,AL,Etowah County,R_NATURAL_CHG_2022,-6.4
1055,AL,Etowah County,R_NATURAL_CHG_2023,-4.5
1055,AL,Etowah County,R_INTERNATIONAL_MIG_2021,0.2
1055,AL,Etowah County,R_INTERNATIONAL_MIG_2022,0.6
1055,AL,Etowah County,R_INTERNATIONAL_MIG_2023,0.7
1055,AL,Etowah County,R_DOMESTIC_MIG_2021,2.4
1055,AL,Etowah County,R_DOMESTIC_MIG_2022,5.1
1055,AL,Etowah County,R_DOMESTIC_MIG_2023,7.1
1055,AL,Etowah County,R_NET_MIG_2021,2.6
1055,AL,Etowah County,R_NET_MIG_2022,5.7
1055,AL,Etowah County,R_NET_MIG_2023,7.8
1057,AL,Fayette County,Rural_Urban_Continuum_Code_2013,6.0
1057,AL,Fayette County,Rural_Urban_Continuum_Code_2023,8.0
1057,AL,Fayette County,Urban_Influence_2013,6.0
1057,AL,Fayette County,Economic_typology_2015,0.0
1057,AL,Fayette County,CENSUS_2020_POP,16321.0
1057,AL,Fayette County,ESTIMATES_BASE_2020,16326.0
1057,AL,Fayette County,POP_ESTIMATE_2020,16331.0
1057,AL,Fayette County,POP_ESTIMATE_2021,16127.0
1057,AL,Fayette County,POP_ESTIMATE_2022,16082.0
1057,AL,Fayette County,POP_ESTIMATE_2023,15967.0
1057,AL,Fayette County,N_POP_CHG_2020,5.0
1057,AL,Fayette County,N_POP_CHG_2021,-204.0
1057,AL,Fayette County,N_POP_CHG_2022,-45.0
1057,AL,Fayette County,N_POP_CHG_2023,-115.0
1057,AL,Fayette County,BIRTHS_2020,42.0
1057,AL,Fayette County,BIRTHS_2021,181.0
1057,AL,Fayette County,BIRTHS_2022,177.0
1057,AL,Fayette County,BIRTHS_2023,180.0
1057,AL,Fayette County,DEATHS_2020,53.0
1057,AL,Fayette County,DEATHS_2021,320.0
1057,AL,Fayette County,DEATHS_2022,301.0
1057,AL,Fayette County,DEATHS_2023,276.0
1057,AL,Fayette County,NATURAL_CHG_2020,-11.0
1057,AL,Fayette County,NATURAL_CHG_2021,-139.0
1057,AL,Fayette County,NATURAL_CHG_2022,-124.0
1057,AL,Fayette County,NATURAL_CHG_2023,-96.0
1057,AL,Fayette County,INTERNATIONAL_MIG_2020,0.0
1057,AL,Fayette County,INTERNATIONAL_MIG_2021,0.0
1057,AL,Fayette County,INTERNATIONAL_MIG_2022,0.0
1057,AL,Fayette County,INTERNATIONAL_MIG_2023,0.0
1057,AL,Fayette County,DOMESTIC_MIG_2020,14.0
1057,AL,Fayette County,DOMESTIC_MIG_2021,-72.0
1057,AL,Fayette County,DOMESTIC_MIG_2022,84.0
1057,AL,Fayette County,DOMESTIC_MIG_2023,-18.0
1057,AL,Fayette County,NET_MIG_2020,14.0
1057,AL,Fayette County,NET_MIG_2021,-72.0
1057,AL,Fayette County,NET_MIG_2022,84.0
1057,AL,Fayette County,NET_MIG_2023,-18.0
1057,AL,Fayette County,RESIDUAL_2020,2.0
1057,AL,Fayette County,RESIDUAL_2021,7.0
1057,AL,Fayette County,RESIDUAL_2022,-5.0
1057,AL,Fayette County,RESIDUAL_2023,-1.0
1057,AL,Fayette County,GQ_ESTIMATES_BASE_2020,303.0
1057,AL,Fayette County,GQ_ESTIMATES_2020,303.0
1057,AL,Fayette County,GQ_ESTIMATES_2021,303.0
1057,AL,Fayette County,GQ_ESTIMATES_2022,303.0
1057,AL,Fayette County,GQ_ESTIMATES_2023,303.0
1057,AL,Fayette County,R_BIRTH_2021,11.2
1057,AL,Fayette County,R_BIRTH_2022,11.0
1057,AL,Fayette County,R_BIRTH_2023,11.2
1057,AL,Fayette County,R_DEATH_2021,19.7
1057,AL,Fayette County,R_DEATH_2022,18.7
1057,AL,Fayette County,R_DEATH_2023,17.2
1057,AL,Fayette County,R_NATURAL_CHG_2021,-8.6
1057,AL,Fayette County,R_NATURAL_CHG_2022,-7.7
1057,AL,Fayette County,R_NATURAL_CHG_2023,-6.0
1057,AL,Fayette County,R_INTERNATIONAL_MIG_2021,0.0
1057,AL,Fayette County,R_INTERNATIONAL_MIG_2022,0.0
1057,AL,Fayette County,R_INTERNATIONAL_MIG_2023,0.0
1057,AL,Fayette County,R_DOMESTIC_MIG_2021,-4.4
1057,AL,Fayette County,R_DOMESTIC_MIG_2022,5.2
1057,AL,Fayette County,R_DOMESTIC_MIG_2023,-1.1
1057,AL,Fayette County,R_NET_MIG_2021,-4.4
1057,AL,Fayette County,R_NET_MIG_2022,5.2
1057,AL,Fayette County,R_NET_MIG_2023,-1.1
1059,AL,Franklin County,Rural_Urban_Continuum_Code_2013,6.0
1059,AL,Franklin County,Rural_Urban_Continuum_Code_2023,6.0
1059,AL,Franklin County,Urban_Influence_2013,6.0
1059,AL,Franklin County,Economic_typology_2015,3.0
1059,AL,Franklin County,CENSUS_2020_POP,32113.0
1059,AL,Franklin County,ESTIMATES_BASE_2020,32112.0
1059,AL,Franklin County,POP_ESTIMATE_2020,32078.0
1059,AL,Franklin County,POP_ESTIMATE_2021,31998.0
1059,AL,Franklin County,POP_ESTIMATE_2022,31910.0
1059,AL,Franklin County,POP_ESTIMATE_2023,31802.0
1059,AL,Franklin County,N_POP_CHG_2020,-34.0
1059,AL,Franklin County,N_POP_CHG_2021,-80.0
1059,AL,Franklin County,N_POP_CHG_2022,-88.0
1059,AL,Franklin County,N_POP_CHG_2023,-108.0
1059,AL,Franklin County,BIRTHS_2020,97.0
1059,AL,Franklin County,BIRTHS_2021,388.0
1059,AL,Franklin County,BIRTHS_2022,430.0
1059,AL,Franklin County,BIRTHS_2023,430.0
1059,AL,Franklin County,DEATHS_2020,107.0
1059,AL,Franklin County,DEATHS_2021,486.0
1059,AL,Franklin County,DEATHS_2022,491.0
1059,AL,Franklin County,DEATHS_2023,449.0
1059,AL,Franklin County,NATURAL_CHG_2020,-10.0
1059,AL,Franklin County,NATURAL_CHG_2021,-98.0
1059,AL,Franklin County,NATURAL_CHG_2022,-61.0
1059,AL,Franklin County,NATURAL_CHG_2023,-19.0
1059,AL,Franklin County,INTERNATIONAL_MIG_2020,1.0
1059,AL,Franklin County,INTERNATIONAL_MIG_2021,33.0
1059,AL,Franklin County,INTERNATIONAL_MIG_2022,37.0
1059,AL,Franklin County,INTERNATIONAL_MIG_2023,54.0
1059,AL,Franklin County,DOMESTIC_MIG_2020,-32.0
1059,AL,Franklin County,DOMESTIC_MIG_2021,-38.0
1059,AL,Franklin County,DOMESTIC_MIG_2022,-48.0
1059,AL,Franklin County,DOMESTIC_MIG_2023,-144.0
1059,AL,Franklin County,NET_MIG_2020,-31.0
1059,AL,Franklin County,NET_MIG_2021,-5.0
1059,AL,Franklin County,NET_MIG_2022,-11.0
1059,AL,Franklin County,NET_MIG_2023,-90.0
1059,AL,Franklin County,RESIDUAL_2020,7.0
1059,AL,Franklin County,RESIDUAL_2021,23.0
1059,AL,Franklin County,RESIDUAL_2022,-16.0
1059,AL,Franklin County,RESIDUAL_2023,1.0
1059,AL,Franklin County,GQ_ESTIMATES_BASE_2020,424.0
1059,AL,Franklin County,GQ_ESTIMATES_2020,424.0
1059,AL,Franklin County,GQ_ESTIMATES_2021,424.0
1059,AL,Franklin County,GQ_ESTIMATES_2022,424.0
1059,AL,Franklin County,GQ_ESTIMATES_2023,424.0
1059,AL,Franklin County,R_BIRTH_2021,12.1
1059,AL,Franklin County,R_BIRTH_2022,13.5
1059,AL,Franklin County,R_BIRTH_2023,13.5
1059,AL,Franklin County,R_DEATH_2021,15.2
1059,AL,Franklin County,R_DEATH_2022,15.4
1059,AL,Franklin County,R_DEATH_2023,14.1
1059,AL,Franklin County,R_NATURAL_CHG_2021,-3.1
1059,AL,Franklin County,R_NATURAL_CHG_2022,-1.9
1059,AL,Franklin County,R_NATURAL_CHG_2023,-0.6
1059,AL,Franklin County,R_INTERNATIONAL_MIG_2021,1.0
1059,AL,Franklin County,R_INTERNATIONAL_MIG_2022,1.2
1059,AL,Franklin County,R_INTERNATIONAL_MIG_2023,1.7
1059,AL,Franklin County,R_DOMESTIC_MIG_2021,-1.2
1059,AL,Franklin County,R_DOMESTIC_MIG_2022,-1.5
1059,AL,Franklin County,R_DOMESTIC_MIG_2023,-4.5
1059,AL,Franklin County,R_NET_MIG_2021,-0.2
